rmse,mae,mape,r2,directional_accuracy,win_rate,sharpe_ratio,max_drawdown,n_params,run_name,condition,ablation_group,model
2084.796975418217,1518.676416115715,1.6097459770755709,0.9829329436932732,50.13850415512465,50.13850415512465,0.5024951824327646,-0.4058523774147033,142977,lstm_BTC_1d_h1,full,,
2076.540958805774,1507.8186830949933,1.600006040788873,0.9830678507378581,47.64542936288089,47.64542936288089,-0.210347270655439,-0.4246412515640259,125057,lstm_BTC_1d_h1,ltst,ltst,lstm
2083.43323762051,1517.026929448961,1.607842211695164,0.9829552646938959,50.13850415512465,50.13850415512465,0.5024951824327646,-0.40585237741470337,142977,lstm_BTC_1d_h1,onchain,onchain,lstm
2083.43323762051,1517.026929448961,1.607842211695164,0.9829552646938959,50.13850415512465,50.13850415512465,0.5024951824327646,-0.40585237741470337,142977,lstm_BTC_1d_h1,sentiment,sentiment,lstm
2083.43323762051,1517.026929448961,1.607842211695164,0.9829552646938959,50.13850415512465,50.13850415512465,0.5024951824327646,-0.40585237741470337,142977,lstm_BTC_1d_h1,macro,macro,lstm
